insee_code,name,postal_code,lat,lon,population
31115,Castelgaillard,31230,43.349900,0.901900,60
31116,Castelginest,31780,43.698000,1.434900,11271
47052,Casteljaloux,47700,44.310300,0.089400,4755
47053,Castella,47340,44.312500,0.679900,370
04039,Castellane,04120,43.848500,6.487100,1472
06035,Castellar,06500,43.822700,7.498900,996
2B077,Castellare-di-Casinca,20213,42.471800,9.500300,701
2B078,Castellare-di-Mercurio,20212,42.312100,9.243900,31
84033,Castellet-en-Luberon,84400,43.833600,5.487600,113
04042,Castellet-lès-Sausses,04320,44.044200,6.743600,143
2B079,Castello-di-Rostino,20235,42.473200,9.296700,522
12060,Castelmary,12800,44.173200,2.238900,121
31117,Castelmaurou,31180,43.686300,1.528900,4524
82031,Castelmayran,82210,44.029500,1.052700,1186
33103,Castelmoron-d'Albret,33540,44.679700,-0.011500,50
47054,Castelmoron-sur-Lot,47260,44.407200,0.483200,1842
32079,Castelnau d'Auzan Labarrère,32250,43.954400,0.109700,1187
32076,Castelnau-Barbarens,32450,43.584200,0.729500,596
40071,Castelnau-Chalosse,40360,43.659000,-0.851700,593
09082,Castelnau-Durban,09420,42.992800,1.341500,458
65129,Castelnau-Magnoac,65230,43.300800,0.514200,750
46063,Castelnau-Montratier,46170,44.267700,1.352500,1840
31119,Castelnau-Picampeau,31430,43.308000,1.013800,234
12062,Castelnau-Pégayrols,12620,44.145600,2.930400,344
65130,Castelnau-Rivière-Basse,65700,43.579300,-0.032800,649
40072,Castelnau-Tursan,40320,43.652200,-0.401800,182
30072,Castelnau-Valence,30190,44.007600,4.240700,469
32077,Castelnau-d'Anglès,32320,43.617600,0.299800,93
32078,Castelnau-d'Arbieu,32500,43.885200,0.690900,223
11077,Castelnau-d'Aude,11700,43.234500,2.677900,497
31118,Castelnau-d'Estrétefonds,31620,43.795600,1.351600,7003
34056,Castelnau-de-Guers,34120,43.436000,3.471800,1208
81063,Castelnau-de-Lévis,81150,43.942600,2.071000,1603
12061,Castelnau-de-Mandailles,12500,44.530900,2.890600,565
81064,Castelnau-de-Montmiral,81140,43.991200,1.785700,1062
33104,Castelnau-de-Médoc,33480,45.003300,-0.816200,4907
34057,Castelnau-le-Lez,34170,43.637200,3.911300,26058
47056,Castelnau-sur-Gupie,47180,44.574700,0.140900,917
32080,Castelnau-sur-l'Auvignon,32100,43.963100,0.469900,150
47055,Castelnaud-de-Gratecambe,47290,44.501100,0.687400,514
24086,Castelnaud-la-Chapelle,24250,44.802000,1.129200,451
11076,Castelnaudary,11400,43.320100,1.961300,12151
32081,Castelnavet,32290,43.673300,0.140100,108
40073,Castelner,40700,43.552900,-0.591200,120
66044,Castelnou,66300,42.624700,2.704600,280
11078,Castelreng,11300,43.020800,2.125400,207
24087,Castels et Bézenac,24220,44.864700,1.084100,813
82032,Castelsagrat,82400,44.172700,0.951300,547
82033,Castelsarrasin,82100,44.053600,1.121100,14343
65131,Castelvieilh,65350,43.279500,0.202300,249
33105,Castelviel,33540,44.667600,-0.152500,205
65134,Casterets,65230,43.315400,0.583100,17
64175,Castet,64260,43.051700,-0.375100,136
32085,Castet-Arrouy,32340,43.981500,0.731300,168
64176,Castetbon,64190,43.396500,-0.791200,151
64178,Castetnau-Camblong,64190,43.324200,-0.797600,460
64179,Castetner,64300,43.437700,-0.732100,140
64180,Castetpugon,64330,43.561300,-0.223800,214
40075,Castets,40260,43.880600,-1.148700,2516
33106,Castets et Castillon,33210,44.554400,-0.136600,1551
09084,Castex,09350,43.165900,1.316000,99
32086,Castex,32170,43.381100,0.312000,75
32087,Castex-d'Armagnac,32240,43.866900,-0.168100,144
31122,Casties-Labrande,31430,43.326900,0.993100,94
2B080,Castifao,20218,42.530800,9.133900,168
2B081,Castiglione,20218,42.408400,9.112900,40
06036,Castillon,06500,43.837100,7.462700,425
14140,Castillon,14490,49.196600,-0.802400,368
65135,Castillon,65130,43.095100,0.221900,73
64181,Castillon (Canton d'Arthez-de-Béarn),64370,43.463600,-0.576900,332
64182,Castillon (Canton de Lembeye),64350,43.482900,-0.131700,83
32088,Castillon-Debats,32190,43.728700,0.227700,337
32089,Castillon-Massas,32360,43.715900,0.543100,222
32090,Castillon-Savès,32490,43.564200,0.984800,332
31123,Castillon-de-Larboust,31110,42.753400,0.561800,84
31124,Castillon-de-Saint-Martory,31360,43.139700,0.857500,398
30073,Castillon-du-Gard,30210,43.980000,4.559900,1695
14141,Castillon-en-Auge,14140,49.033600,0.091700,166
09085,Castillon-en-Couserans,09800,42.917700,1.058000,428
33108,Castillon-la-Bataille,33350,44.862200,-0.024400,3344
47057,Castillonnès,47330,44.634900,0.604900,1346
32091,Castin,32810,43.691400,0.536300,337
14538,Castine-en-Plaine,14540,49.109200,-0.305300,1774
2B082,Castineta,20218,42.425400,9.273200,34
2B083,Castirla,20236,42.366600,9.124600,166
02142,Castres,02680,49.803000,3.257600,246
81065,Castres,81100,43.613200,2.244800,42505
33109,Castres-Gironde,33640,44.686600,-0.456600,2695
34058,Castries,34160,43.690500,3.985300,6883
82034,Castéra-Bouzet,82120,44.005900,0.916500,129
65132,Castéra-Lanusse,65190,43.171600,0.290200,45
32082,Castéra-Lectourois,32700,43.990200,0.614400,329
65133,Castéra-Lou,65350,43.323400,0.155000,220
64174,Castéra-Loubix,64460,43.406400,-0.032400,51
32083,Castéra-Verduzan,32410,43.802600,0.432700,1041
31121,Castéra-Vignoles,31350,43.278200,0.782800,64
09083,Castéras,09130,43.125700,1.404800,23
32084,Castéron,32380,43.904400,0.874100,54
64177,Castétis,64300,43.477600,-0.721100,645
76163,Catenay,76116,49.510200,1.327900,702
60130,Catenoy,60840,49.382400,2.515700,1125
2B084,Cateri,20225,42.567800,8.897000,247
31125,Cathervielle,31110,42.823000,0.507800,28
60131,Catheux,60360,49.650700,2.103400,100
60132,Catigny,60640,49.635000,2.942600,176
60133,Catillon-Fumechon,60130,49.531200,2.373500,542
59137,Catillon-sur-Sambre,59360,50.073800,3.642900,781
66045,Catllar,66500,42.640700,2.418600,723
32092,Catonvielle,32200,43.655600,0.959300,105
59138,Cattenières,59217,50.131900,3.335000,689
57124,Cattenom,57570,49.413800,6.234500,2580
50105,Catteville,50390,49.356500,-1.565400,106
46064,Catus,46150,44.559600,1.339100,921
47058,Caubeyres,47160,44.257100,0.214000,277
31126,Caubiac,31480,43.715500,1.075600,441
64183,Caubios-Loos,64230,43.418400,-0.402700,683
47059,Caubon-Saint-Sauveur,47120,44.592900,0.189200,261
31127,Caubous,31110,42.849900,0.519900,3
65136,Caubous,65230,43.240600,0.470600,32
81066,Caucalières,81200,43.541600,2.314100,286
62217,Cauchy-à-la-Tour,62260,50.505700,2.450500,2593
62218,Caucourt,62150,50.396000,2.571200,331
56036,Caudan,56850,47.809900,-3.338300,7206
76165,Caudebec-lès-Elbeuf,76320,49.282100,1.022700,10476
11079,Caudebronde,11390,43.386600,2.298900,221
47060,Caudecoste,47220,44.122700,0.745000,1127
66047,Caudiès-de-Conflent,66360,42.562300,2.145100,23
66046,Caudiès-de-Fenouillèdes,66220,42.821300,2.378100,586
33111,Caudrot,33490,44.584500,-0.144700,1134
59139,Caudry,59540,50.119100,3.417500,13833
60134,Cauffry,60290,49.313800,2.428000,2649
27132,Caugé,27180,49.024000,1.045000,807
31128,Caujac,31190,43.297000,1.455400,869
02144,Caulaincourt,02490,49.864600,3.107800,143
80179,Caulières,80290,49.786300,1.899100,223
59140,Caullery,59191,50.081700,3.373700,467
22032,Caulnes,22350,48.303200,-2.159800,2501
02145,Caumont,02300,49.637400,3.173000,547
09086,Caumont,09160,43.022200,1.077300,336
27133,Caumont,27310,49.367800,0.907800,1149
32093,Caumont,32400,43.693300,-0.111300,103
33112,Caumont,33540,44.695600,-0.011800,133
62219,Caumont,62140,50.293900,2.030500,150
82035,Caumont,82210,44.023400,0.996600,346
14143,Caumont-sur-Aure,14240,49.113000,-0.805300,2431
84034,Caumont-sur-Durance,84510,43.881300,4.955000,5667
47061,Caumont-sur-Garonne,47430,44.421700,0.181000,823
40076,Cauna,40500,43.788500,-0.644800,418
40077,Cauneille,40300,43.563000,-1.067800,804
11081,Caunes-Minervois,11160,43.341900,2.517900,1554
11082,Caunette-sur-Lauquet,11250,43.027900,2.421800,11
11083,Caunettes-en-Val,11220,43.065700,2.562900,56
40078,Caupenne,40250,43.687800,-0.753800,402
32094,Caupenne-d'Armagnac,32110,43.786400,-0.070100,446
22033,Caurel,22530,48.219900,-3.037500,353
51101,Caurel,51110,49.305800,4.147600,693
2A085,Cauro,20117,41.903600,8.886100,1486
59141,Cauroir,59400,50.171400,3.298300,579
08092,Cauroy,08310,49.348600,4.456600,192
51102,Cauroy-lès-Hermonville,51220,49.357900,3.921200,514
24088,Cause-de-Clérans,24150,44.876600,0.669900,331
82037,Caussade,82300,44.158200,1.542600,6803
65137,Caussade-Rivière,65700,43.518100,0.011300,99
30074,Causse-Bégon,30750,44.064000,3.356200,25
34060,Causse-de-la-Selle,34380,43.792600,3.632400,454
12257,Causse-et-Diège,12700,44.524900,2.032200,760
32095,Caussens,32100,43.947700,0.440500,598
34061,Causses-et-Veyran,34490,43.465600,3.089700,613
34062,Caussiniojouls,34600,43.546100,3.158100,164
06037,Caussols,06460,43.738700,6.907100,332
09087,Caussou,09250,42.774300,1.821900,51
65138,Cauterets,65110,42.865600,-0.143000,829
27134,Cauverville-en-Roumois,27350,49.355500,0.647100,210
14145,Cauvicourt,14190,49.050400,-0.258600,564
33113,Cauvignac,33690,44.417100,-0.068600,143
60135,Cauvigny,60730,49.301500,2.239400,1669
14146,Cauville,14770,48.954400,-0.560200,170
76167,Cauville-sur-Mer,76930,49.594000,0.142100,1678
34063,Caux,34720,43.503100,3.370900,2718
11084,Caux-et-Sauzens,11170,43.227000,2.257500,1025
47062,Cauzac,47470,44.274900,0.824200,420
46065,Cavagnac,46110,45.014500,1.639900,432
84035,Cavaillon,84300,43.848500,5.033300,25636
83036,Cavalaire-sur-Mer,83240,43.179700,6.521500,8121
22034,Cavan,22140,48.683200,-3.356300,1571
11085,Cavanac,11570,43.169900,2.335300,1021
47063,Cavarc,47330,44.681000,0.642900,155
30075,Caveirac,30820,43.834400,4.272300,4408
11086,Caves,11510,42.939200,2.962400,875
33114,Cavignac,33620,45.098100,-0.378400,2372
50106,Cavigny,50620,49.191400,-1.122100,269
30076,Cavillargues,30330,44.119400,4.517800,849
80180,Cavillon,80310,49.917000,2.080700,90
62220,Cavron-Saint-Martin,62140,50.423500,2.014500,423
09088,Caychax-et-Senconac,09250,42.808900,1.721400,20
80181,Cayeux-en-Santerre,80800,49.811900,2.603800,123
80182,Cayeux-sur-Mer,80410,50.177200,1.520100,2316
82038,Caylus,82160,44.247500,1.767000,1445
82039,Cayrac,82440,44.104300,1.479500,570
43042,Cayres,43510,44.920100,3.806200,674
82040,Cayriech,82240,44.214600,1.607900,270
15030,Cayrols,15290,44.826600,2.224300,297
31593,Cazac,31230,43.346700,0.956200,75
33115,Cazalis,33113,44.330400,-0.387500,269
40079,Cazalis,40700,43.623900,-0.667500,136
11087,Cazalrenoux,11270,43.189700,1.948500,105
46066,Cazals,46250,44.647100,1.215900,659
82041,Cazals,82140,44.125100,1.686100,236
09089,Cazals-des-Baylès,09500,43.091600,1.936600,57
31130,Cazaril-Tambourès,31580,43.178300,0.541800,89
65139,Cazarilh,65370,42.949300,0.589200,62
31129,Cazarilh-Laspènes,31110,42.803300,0.581000,13
33116,Cazats,33430,44.472800,-0.201600,400
32096,Cazaubon,32150,43.928500,-0.033600,1665
33117,Cazaugitat,33790,44.712500,0.010000,220
31131,Cazaunous,31160,42.985400,0.722000,64
09090,Cazaux,09120,43.055600,1.517100,48
65140,Cazaux-Debat,65590,42.887100,0.381900,34
65141,Cazaux-Fréchet-Anéran-Camors,65240,42.843300,0.438200,68
31132,Cazaux-Layrisse,31440,42.870000,0.595000,59
32098,Cazaux-Savès,32130,43.544700,0.979000,326
32099,Cazaux-Villecomtal,32230,43.447100,0.175400,72
32097,Cazaux-d'Anglès,32190,43.657400,0.263400,112
09091,Cazavet,09160,42.996600,1.033400,204
31133,Cazeaux-de-Larboust,31110,42.756700,0.537700,88
34065,Cazedarnes,34460,43.422500,3.029900,682
09092,Cazenave-Serres-et-Allens,09400,42.840800,1.691500,66
32100,Cazeneuve,32800,43.889100,0.166000,157
31134,Cazeneuve-Montaut,31420,43.184600,0.860500,82
82042,Cazes-Mondenard,82110,44.211400,1.219000,1238
34066,Cazevieille,34270,43.766400,3.786900,233
47064,Cazideroque,47370,44.405100,0.933300,249
11088,Cazilhac,11570,43.178100,2.359400,1664
34067,Cazilhac,34190,43.917600,3.694000,1605
34068,Cazouls-d'Hérault,34120,43.499600,3.456600,420
34069,Cazouls-lès-Béziers,34370,43.397100,3.092300,5261
31135,Cazères,31220,43.215500,1.100500,4854
40080,Cazères-sur-l'Adour,40270,43.772900,-0.277700,1128
59120,Caëstre,59190,50.755900,2.602600,1951
61075,Ceaucé,61330,48.489200,-0.632100,1165
36032,Ceaulmont,36200,46.531000,1.559200,670
86044,Ceaux-en-Loudun,86200,47.032400,0.229400,560
52088,Ceffonds,52220,48.440700,4.747600,665
01067,Ceignes,01430,46.125800,5.495700,257
34071,Ceilhes-et-Rocozels,34260,43.809300,3.099800,242
05026,Ceillac,05600,44.654400,6.807200,265
63065,Ceilloux,63520,45.654200,3.514500,174
54109,Ceintrey,54134,48.527700,6.178700,889
86045,Celle-Lévescault,86600,46.406500,0.174400,1383
16068,Cellefrouin,16260,45.885100,0.386600,598
09093,Celles,09000,42.914300,1.697300,143
15031,Celles,15170,45.102300,2.955400,217
17076,Celles,17520,45.609800,-0.384000,329
24090,Celles,24600,45.289600,0.412900,619
34072,Celles,34700,43.668000,3.356700,26
52089,Celles-en-Bassigny,52360,47.913400,5.554400,71
02146,Celles-lès-Condé,02330,49.015800,3.570300,88
02148,Celles-sur-Aisne,02370,49.413500,3.470100,248
79061,Celles-sur-Belle,79370,46.240100,-0.229200,3829
63066,Celles-sur-Durolle,63250,45.882000,3.644900,1627
10070,Celles-sur-Ource,10110,48.070300,4.420700,490
88082,Celles-sur-Plaine,88110,48.451300,6.965600,737
16069,Cellettes,16230,45.864100,0.144700,393
41031,Cellettes,41120,47.526300,1.381400,2715
07047,Cellier-du-Luc,07590,44.673300,3.902800,91
42032,Cellieu,42320,45.521800,4.530700,1731
41030,Cellé,41360,47.833100,0.800500,225
36033,Celon,36200,46.531500,1.512500,387
15032,Celoux,15500,45.137700,3.259500,59
52090,Celsoy,52600,47.863200,5.494100,87
70112,Cemboing,70500,47.840800,5.853000,166
60136,Cempuis,60210,49.656200,1.989100,467
70113,Cenans,70230,47.431700,6.189200,133
30077,Cendras,30480,44.153100,4.036000,1599
70114,Cendrecourt,70500,47.840900,5.939400,200
25107,Cendrey,25640,47.393500,6.244600,200
11089,Cenne-Monestiés,11170,43.321600,2.129400,413
33119,Cenon,33150,44.855200,-0.522300,26834
86046,Cenon-sur-Vienne,86530,46.761700,0.526300,1666
39083,Censeau,39250,46.818800,6.079200,333
21124,Censerey,21430,47.197100,4.337700,182
89064,Censy,89310,47.700600,4.047600,51
12065,Centrès,12120,44.171500,2.433000,462
2B086,Centuri,20238,42.971500,9.368500,175
69035,Cenves,69840,46.280100,4.663200,409
45061,Cepoy,45120,48.051500,2.739400,2332
18044,Cerbois,18120,47.114700,2.108500,393
66048,Cerbère,66290,42.447100,3.149300,1209
74051,Cercier,74350,46.021100,6.046500,734
69036,Cercié,69220,46.125100,4.670200,1131
45062,Cercottes,45520,47.989200,1.902100,1448
17077,Cercoux,17270,45.127300,-0.214400,1302
58046,Cercy-la-Tour,58340,46.849200,3.645700,1653
01068,Cerdon,01450,46.075000,5.475500,747
45063,Cerdon,45620,47.628400,2.371400,880
37047,Cerelles,37390,47.504300,0.686900,1252
59142,Cerfontaine,59680,50.259000,4.024700,646
95127,Cergy,95000,49.037300,2.045500,70906
89066,Cerisiers,89320,48.124500,3.513500,988
52091,Cerisières,52320,48.307300,5.081000,87
80184,Cerisy,80800,49.895900,2.622200,526
61078,Cerisy-Belle-Étoile,61100,48.784100,-0.625600,693
80183,Cerisy-Buleux,80140,49.973300,1.736700,278
50110,Cerisy-la-Forêt,50680,49.196700,-0.938000,1004
50111,Cerisy-la-Salle,50210,49.037000,-1.271000,1005
61077,Cerisé,61000,48.445100,0.131400,844
79062,Cerizay,79140,46.820600,-0.669300,4793
02149,Cerizy,02240,49.766700,3.334600,58
39084,Cernans,39110,46.934400,5.940400,147
14147,Cernay,14290,49.015500,0.324400,137
28067,Cernay,28120,48.387100,1.231600,80
68063,Cernay,68700,47.793200,7.175600,12057
86047,Cernay,86140,46.836800,0.301100,466
51104,Cernay-en-Dormois,51800,49.224800,4.762000,137
25108,Cernay-l'Église,25120,47.248500,6.830900,319
78128,Cernay-la-Ville,78720,48.669700,1.961700,1516
51105,Cernay-lès-Reims,51420,49.253900,4.107800,1624
77066,Cerneux,77320,48.711000,3.343300,272
74052,Cernex,74350,46.057700,6.038300,1184
08094,Cernion,08260,49.800200,4.426500,54
39085,Cerniébaud,39250,46.737800,6.125200,91
39086,Cernon,39240,46.409700,5.644700,235
51106,Cernon,51240,48.830700,4.342600,131
60137,Cernoy,60190,49.444300,2.541300,288
45064,Cernoy-en-Berry,45360,47.544900,2.653100,420
49057,Cernusson,49310,47.168100,-0.484900,329
91129,Cerny,91590,48.483700,2.309000,3531
02150,Cerny-en-Laonnois,02860,49.449200,3.680300,63
02151,Cerny-lès-Bucy,02870,49.579100,3.546600,111
70115,Cerre-lès-Noroy,70000,47.587000,6.317900,238
34073,Cers,34420,43.331400,3.317600,2503
02152,Cerseuil,02220,49.325900,3.517500,87
71072,Cersot,71390,46.706900,4.634200,142
88083,Certilleux,88300,48.319800,5.733000,216
01069,Certines,01240,46.133600,5.263800,1531
74053,Cervens,74550,46.277200,6.446600,1270
54110,Cerville,54420,48.695200,6.312100,531
2B087,Cervione,20221,42.319300,9.511400,2149
05027,Cervières,05100,44.858600,6.774600,205
42034,Cervières,42440,45.849800,3.751800,103
58047,Cervon,58800,47.241500,3.744000,588
43044,Cerzat,43380,45.158500,3.469800,220
39088,Cesancey,39570,46.620900,5.487900,389
09095,Cescau,09800,42.930300,1.053200,163
64184,Cescau,64170,43.413900,-0.505300,630
14149,Cesny-aux-Vignes,14270,49.085500,-0.120600,421
14150,Cesny-les-Sources,14220,48.964500,-0.376100,1411
33121,Cessac,33760,44.741100,-0.187000,196
31137,Cessales,31290,43.457100,1.744400,168
55095,Cesse,55700,49.508600,5.138200,119
34074,Cessenon-sur-Orb,34460,43.453300,3.036300,2410
34075,Cesseras,34210,43.331100,2.701800,435
03049,Cesset,03500,46.298700,3.198800,430
27135,Cesseville,27110,49.182200,0.976600,440
25109,Cessey,25440,47.115200,5.922200,326
21126,Cessey-sur-Tille,21110,47.281300,5.229800,637
38064,Cessieu,38110,45.569400,5.374600,3259
02153,Cessières-Suzy,02320,49.557500,3.481700,801
77067,Cesson,77240,48.569300,2.589800,11222
35051,Cesson-Sévigné,35510,48.123500,-1.593500,18761
77068,Cessoy-en-Montois,77520,48.509100,3.140700,213
01071,Cessy,01170,46.315700,6.082000,5832
58048,Cessy-les-Bois,58220,47.333200,3.219400,115
33122,Cestas,33610,44.727400,-0.734900,16666
81067,Cestayrols,81150,43.985400,1.988600,455
61079,Ceton,61260,48.220900,0.756300,1734
64185,Cette-Eygun,64490,42.938600,-0.559300,66
73063,Cevins,73730,45.610500,6.497000,706
34076,Ceyras,34800,43.651200,3.462800,1404
63070,Ceyrat,63122,45.740300,3.065100,6592
13023,Ceyreste,13600,43.221500,5.635400,4863
23042,Ceyroux,23210,46.055900,1.669000,121
43045,Ceyssac,43000,45.035000,3.833500,442
63071,Ceyssat,63210,45.774400,2.921600,697
01072,Ceyzériat,01250,46.182200,5.319100,3328
01073,Ceyzérieu,01350,45.836800,5.719700,1064
42035,Cezay,42130,45.804800,3.966700,211
16070,Chabanais,16150,45.865600,0.707600,1589
69228,Chabanière,69440,45.585300,4.618700,4323
05028,Chabestan,05400,44.479300,5.783200,173
26064,Chabeuil,26120,44.908800,5.003800,6833
89068,Chablis,89800,47.806000,3.793200,2139
05029,Chabottes,05260,44.648500,6.166300,964
86048,Chabournay,86380,46.717700,0.269900,1274
16071,Chabrac,16150,45.923600,0.746200,603
63072,Chabreloche,63250,45.872300,3.700300,1156
19035,Chabrignac,19350,45.312400,1.342700,542
26065,Chabrillan,26400,44.715200,4.962200,752
36034,Chabris,36210,47.253000,1.667200,2740
10071,Chacenay,10110,48.105500,4.532300,52
02154,Chacrise,02200,49.300800,3.396400,375
63073,Chadeleuf,63320,45.582700,3.180600,427
